"","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A3.3_D3.3_AA1.13_AD1.13_DA0_DD1.13_epoch1651144352","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A10_D0_AA0_AD0_DA0_DD0_epoch1651149628","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A7.5_D2.5_AA0_AD0_DA0_DD0_epoch1651149628","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A5_D5_AA0_AD0_DA0_DD0_epoch1651149628","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A2.5_D7.5_AA0_AD0_DA0_DD0_epoch1651155913","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A0_D10_AA0_AD0_DA0_DD0_epoch1651173856","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A3.3_D3.3_AA3.4_AD0_DA0_DD0_epoch1651183589","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A3.3_D3.3_AA0_AD3.4_DA0_DD0_epoch1651183589","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A3.3_D3.3_AA0_AD0_DA0_DD3.4_epoch1651183589","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A3.3_D3.3_AA1.13_AD1.13_DA0_DD1.13_epoch1651183589"
"sample_405",46.3458565538219,-323.021816940661,-119.27393382945,-221.675859858522,34.7537089527374,-89.3641780703156,-58.6929749942432,82.8654356428551,-218.148982207368,-198.58260275025
"sample_428",24.8523134271769,-160.048874900486,-175.481191949641,-124.392319467176,271.930229307929,193.184817356156,49.6067185894649,25.4869788520645,99.8059841338761,-37.7367953226638
"sample_122",217.8428389387,-513.419731635226,-200.452083068947,-485.640452820421,-0.390021260021371,-63.4999217234047,65.9856509469545,-46.4474040074491,17.233879512437,-12.6620184052475
"sample_221",127.912524254769,-406.86853967216,-120.014297980064,-139.927916477581,55.7205281028938,261.61802073521,93.8933097211209,-134.740115955062,10.571134171487,-134.554930654163
"sample_126",41.1673776536441,-618.44112227566,-10.3769379642821,-344.403386138098,-156.260537508159,-12.051050981797,-104.347491274418,-59.1849809036683,-5.16393204197416,-186.563847829623
"sample_813",106.917039983411,-360.443883216929,-343.340948581248,-60.3401812422021,-56.7306463767131,-16.8459564680922,-172.461211440207,-133.751596036813,-107.824796678348,-147.080990310903
"sample_679",93.9109098599401,-374.923351547592,-241.510426850024,-329.509645766363,-217.133026293445,5.58716581141429,145.611582888799,140.575260775718,-25.7374825308154,-333.026671641825
"sample_809",39.8203345017138,-261.2626302152,-250.945012516088,-189.009595686487,28.0095411399223,189.325864214233,-45.2475617246544,-50.8720327102221,-121.989325008274,-86.9234738250563
"sample_838",-74.4768653355885,-337.887035156505,-269.758508551851,-38.4706653201357,-147.105161614031,77.6005107482257,-75.3242996171366,134.812693356083,22.1025114101561,-79.853318855615
"sample_806",21.7158703452587,-270.147357212107,-121.491693945931,-282.918723630636,113.264465819029,131.792571380556,122.515755987604,-51.7368681501148,25.3452863881318,-112.665466921072
"sample_211",79.2962595304472,-470.869868739966,-112.937853319104,-183.294423563089,-23.3025590177327,328.836434216451,79.8744136370296,41.5371179455313,62.5704163927825,-29.9190608040534
"sample_236",42.9420351640558,-415.872130792382,-320.616280553277,-231.664500187178,-108.338715293266,-88.4974484033031,29.700882346953,2.16443683466567,-4.54155355412831,-64.7303283435435
"sample_226",29.4646748900958,-646.783882559665,-226.337143353157,-386.315169662424,-88.9993002022919,-159.609168811223,-66.0202222417043,76.8730243602265,63.1453414134642,117.966149131575
"sample_214",9.19895138194123,-231.828239881096,-130.866145369599,-450.767807565148,-236.62018137875,-225.707151888788,158.770493472946,-30.7724969862334,-117.840669517459,-21.2464837517423
"sample_223",161.487372658363,-448.736443723531,-131.51206235559,-166.293484791581,58.0451868607519,198.350224703789,276.964853853892,-104.712845817521,-109.850463793178,-148.42926930176
"sample_243",-95.5930718843537,-750.35024098786,-422.582972912234,-440.422558750256,191.411511870552,-109.429098496935,73.6148603324329,167.879845115642,-61.6615882997876,-104.55485197753
"sample_215",38.4208298463747,-205.362487964763,-292.527496411146,-442.00992063789,152.46947421346,-280.601178615943,267.889774953835,-218.139000427668,31.0222713269679,-113.327401069267
"sample_218",86.1841350878987,-178.306155612943,-186.627454469511,-401.875456099629,-106.665456251229,-74.4634839936031,-99.3502253236327,-63.4045047828437,35.1666410622283,-173.938741176196
"sample_123",242.422074780668,-190.122616530391,-363.684672260712,-103.356732315909,201.207268668986,-219.871328492657,76.0208455827495,89.1111441813808,-116.864972791902,-23.4944837482722
"sample_242",219.078966529779,-263.555714879733,-277.214196790974,-148.849403886899,257.29009416167,239.541293260317,223.81456045715,158.71772735021,-31.1413095402685,61.4648701622628
"sample_262",224.470994667192,-629.879694897075,41.8321444046827,-232.742861549536,112.804341201292,550.778416694726,-47.0825284836797,49.1412779056717,129.232459626635,-88.4629910354204
"sample_256",89.6639656994715,-501.357573738548,52.9356918959357,-109.365926816936,289.888442492182,-73.2297914130894,86.6811702374379,5.94842928249541,58.8667386752838,-113.447802057134
"sample_414",214.188553997904,-396.368492107289,-509.869892816387,-16.0877581724622,-54.5166571015762,322.537221262646,-1.07699699851347,67.2372657149659,48.834360422949,-71.3414589349346
"sample_121",319.900207770536,-664.34097032986,-91.9294982444316,-207.710952090765,193.254853359314,-230.602776242145,82.7620016400537,194.815522204526,-77.6705929063873,25.0871610490242
"sample_231",168.987409692522,-329.088974826289,106.409307757198,-295.8869420737,-24.7927862624408,121.01109237169,245.344231083824,38.2113512557329,-38.4572298380177,22.2539484008145
"sample_219",206.631445760169,-298.794318189366,-385.608278980173,-313.660409792627,278.281565899424,-297.570857053923,22.3058082354879,104.794506999817,12.6029057386158,-80.5146261720098
"sample_239",181.374378891619,-490.566611865436,-56.3257694907652,-366.412141909182,523.930199479796,-533.618446627469,118.09091993496,42.2162306508093,77.4725967131139,39.1932558331913
"sample_477",29.2535542275752,-27.5946465540166,-110.512032679618,-430.873236234681,184.988554791046,-294.017210906589,145.879567745816,-96.8425613731839,-200.09182724922,-190.261642158312
"sample_593",207.004203403044,-152.558565441313,-333.264089418324,-245.957136294367,88.4557640384174,-154.18408668428,89.8069342665385,37.5128190790049,-61.6116586285375,-216.474412716312
"sample_133",-37.3204080178451,65.4097413399147,-200.267143015629,-360.596841746149,-20.0976246170779,153.564515526217,-71.0176573367345,-17.7116385097617,-47.9359346158827,-98.3787907001104
"sample_501",162.338492439787,38.8580534703189,72.8214216562522,-433.285107432827,113.1144318579,146.446238085129,-156.250573788136,208.054886146454,-198.587833992443,-211.456794682746
"sample_497",99.1484878629463,230.622972626113,222.30612519033,-352.051831774332,251.425146584312,52.0768351548524,-145.181577794342,0.0321242844596199,-33.0598804463038,-243.292208059155
"sample_263",48.9626310409718,-56.8222761847787,63.8548618197001,-445.937859366929,-5.39278476845184,-12.3573585652625,-111.165103760563,-51.4166008886569,-163.104998782857,-152.656252796919
"sample_17",-15.7481514207768,-666.698181660266,-18.4537507045693,-150.762989669312,-100.311583726109,-136.359990334391,-117.940236357711,58.6227930609651,-15.190203025019,-271.787196980987
"sample_134",117.954401004363,-138.004027723968,-354.702935482815,-277.768458993447,288.267839264107,-298.908182558417,96.1096615112045,-69.6038124487483,-130.673091095306,-244.407384900346
"sample_7",156.535366086092,-185.458194301992,-160.533953062782,-236.622128754086,-200.131063776689,139.913319384872,160.578768975112,61.7621898686648,-13.4462939941854,-278.962450363124
"sample_191",99.1545301402931,-95.3574180472504,25.9392698313401,-30.061759911649,122.584640095726,-90.2733632268717,11.2644634939404,203.663773659985,87.9627304931198,-124.179201509174
"sample_104",-32.0677873336196,-430.220382153071,-33.1980608454307,-386.991641520177,-112.986318784093,-76.7622636440857,47.5797289204521,-58.9971309924585,53.9786682746994,-155.390092016064
"sample_71",87.6853739328105,-393.414014605606,195.261644527091,-248.002671643562,-91.6201155419212,-208.726668669556,187.840516015571,-114.305527812384,-228.142561940994,-270.477595685659
"sample_526",16.4966783814287,-289.785177891385,-67.9733280024199,-202.069638570082,40.14919912304,-128.186320900295,265.622216308463,-280.838099259767,-108.111506591091,-243.923839833313
"sample_625",69.132751843414,-218.511339849881,-133.84706717568,74.0214195053389,-156.952467142059,39.4463486974602,63.6914054770464,30.8448625271174,-84.8503767645784,-127.550534455878
"sample_562",83.6244578484034,-308.007439173043,-159.660301484487,-356.226260557882,-174.897120099223,-225.561985235492,61.9487392141637,-32.6057527123323,-105.076469358646,-212.10942007753
"sample_470",12.9510685557727,-454.493620586786,-392.998081327146,-198.748100547317,185.131804650482,79.4563645067202,-107.388812635878,77.2434831091825,-143.852654771021,-180.998786009976
"sample_429",67.0217574486762,-215.803621203596,-232.111419387709,-140.036706588933,-48.7464669181052,136.523992369139,-122.934450133241,76.126628407838,-153.515913906728,-129.563767887947
"sample_1011",20.1302142457788,-187.493034679395,-265.65008832119,-523.870774583212,177.173978447153,-115.39625507165,-26.6717167866183,9.02038290213463,-77.014607371708,-179.484538684483
"sample_328",-137.580624153787,-475.533270361402,-278.075974216267,-280.094852429621,23.6359538464569,-232.504177542706,84.2653949743335,38.8987181864293,3.3894524094988,-260.691568271175
"sample_362",122.102050795966,-85.7532821346154,-333.0218915678,-440.583395082894,5.14521041111752,-125.494722259272,-80.0377937927471,-46.911469793508,102.436907703762,-94.763263563557
"sample_30",125.55585428997,-282.73326193099,-505.555161929544,-47.9344752923341,48.8742667206715,202.926171788513,-60.2074927640659,-153.100606452497,-116.073596829288,2.18898412573747
"sample_718",151.412460588545,-370.3196899076,-293.554960739157,-320.365611558186,-6.28078857248861,194.008458185789,-138.855146708347,-68.5224545222016,-96.916265484762,-152.109201429809
"sample_825",109.065184473101,-409.564683488784,-194.206578832886,-270.534800521997,62.5127802347952,121.175262579785,-30.5015823058041,-133.474167297164,-91.8222993137466,-215.269401594682
"sample_862",78.8526325334715,-521.419820606967,-204.080224177326,-401.514477004783,-125.380361127075,-43.9137916976159,140.7942920152,-302.847561552442,-109.605862664864,-91.7809395441158
"sample_768",179.592205349365,-264.754337738835,-311.380203483264,-278.105961627519,-183.615668042993,-161.813638037892,94.7048982887447,3.68817986829853,-44.2204499794618,31.7400660297159
"sample_550",113.232619389294,-614.295743929237,-182.525867653591,-261.880265755343,81.8068176908861,-40.9528845741358,-81.2801459706223,-31.3161425206671,-94.0365610337493,53.0250821467576
"sample_528",-75.6442629553506,-785.281809757289,65.5858530987291,-290.638685285991,84.844484404914,296.467742097345,-44.9054039212823,81.4731551921342,-58.7190334996071,-171.003478296562
"sample_342",84.1173649381101,-429.184306902217,22.9759533749971,-381.300931058771,256.514905160649,-72.073532117298,93.8024034303556,-54.1982369515702,-65.5332313103221,-116.782836788302
"sample_95",34.091699506222,-808.21820566478,-37.2623819446128,-479.345623044071,126.620069532368,54.394664003412,9.57001899528761,176.468648780931,142.060865093581,-104.899547152873
"sample_178",-34.3616022141782,17.3731020922382,48.4559118910944,-269.833351293923,254.273464761857,-127.985902964782,92.6967634431795,-11.6057989549601,-19.4461724529384,-252.681505964608
"sample_2",12.2046830940686,-388.685322001157,-152.445725233602,-132.513453232889,117.886693720354,243.67977779735,25.9274128279905,21.3019855966544,-147.312958586646,-146.004768897623
"sample_523",80.2397431915562,-227.214610561307,-46.6209825326612,-252.543764715953,380.717539589175,72.0793293933897,121.401201175417,-120.851973365596,-205.901610307823,9.03268788655318
"sample_56",129.197617011537,-140.445990680463,-206.219124083437,-183.165562309824,-93.0281828416635,-134.741821507025,109.753391690508,-10.2486400915276,29.643562275848,-1.77981454067115
"sample_444",185.807354938298,-522.400297115384,-393.902891602013,-516.336425471128,-145.630710253624,223.78390590977,142.271116886676,-125.48830420037,-20.7073107546753,-149.380699375382
"sample_449",103.751371735904,-107.364353473822,-10.0748874326016,-73.537577162801,-219.179360384072,-76.6099805079585,95.1267528898779,-40.3425081744029,76.7193201700941,-92.7532389905951
"sample_127",34.6515713952473,-218.858192465659,-122.816709556731,-337.9517169277,-68.1232607584776,39.3700137985412,37.7155936659215,-52.3500364971856,46.9869573794374,-185.411473885427
"sample_576",-115.414418895042,-52.6862069336408,-426.055257968467,-222.289814886699,-169.658592446537,116.083089081861,32.1919949685108,-11.5528597673558,-6.84579187899111,-89.7175444289878
"sample_686",79.602977114768,-179.726545348739,-161.551352050576,-293.406396446133,176.401265468224,202.734191788109,207.639570022042,-12.6208159542912,-95.9153938621563,-181.635248977085
"sample_195",-19.7727759638024,-428.869438567027,-168.577511264981,-322.118179243393,193.326684504594,-103.686411148321,-73.814430155057,-165.653833820216,143.030271120077,-137.176422332257
"sample_86",80.4248101507172,-409.734919649739,-350.271674579326,-315.134312128147,-0.713574937381594,-146.460168039333,53.8743054190394,-12.8897556549956,-156.048282574352,-129.092928710159
"sample_34",32.9075343760132,81.6771077739765,-460.928725222935,-409.355266742856,81.321093576707,0.67843791234943,27.2178172064641,-47.0399421259666,-147.359089911921,-206.587133724935
"sample_265",49.8442375830502,-252.816956895335,-385.707478784255,-377.878870081442,116.329170777957,-129.676396128761,57.5287151708106,-46.8036650800613,-96.7750316224418,-108.257045840173
"sample_537",-28.3010222880428,-289.502578940631,-47.3670869201779,-124.629719873964,198.583629959733,-267.219206430555,37.6026373354282,116.487639563291,61.6643571206833,-123.337168533517
"sample_586",130.261558987154,232.852249660581,-314.576239274187,-346.922865583187,102.72728122589,-139.970288758005,-48.6326195194461,7.11254862679672,-28.9988218657033,-128.794531840255
"sample_831",151.873601137164,-258.563612845577,-378.502482750209,-89.0844348334852,227.563283057149,100.919779840761,-114.052380979955,-47.0290637307916,-65.5630012671586,-111.161567913339
"sample_653",-55.1277767943786,-259.527749275488,-158.747614955214,-163.759310000652,-174.289108885996,-442.708964195507,-128.159382210203,-190.726653439046,-113.469487481865,-11.9214503862721
"sample_793",52.7738489944857,-163.899315576154,-274.092483115999,1.47098005090993,-49.2214681172903,-15.2805587072653,68.1501130282985,-36.3106957993634,77.108305255191,138.374384395037
"sample_713",186.500638798982,-856.605122129348,-448.569389212761,-164.373207183102,77.0327658667597,-99.6549424689634,84.003044625675,168.599301269737,117.21526849893,80.4774668621622
"sample_720",112.78726574146,-398.778700427334,-247.246918494734,-264.328791931012,131.988155908223,-266.975433851529,80.5062117560187,-241.001885010501,57.3153415756843,37.2762535635053
"sample_639",9.86001300170359,-360.798111022633,-92.5439216859144,-403.239388762894,-47.8424123097923,205.833178541151,222.48017913513,-73.0702652464987,56.3698742254624,56.4903851034733
"sample_120",112.331885160418,-321.319237840876,-16.5775075227881,101.344538978734,191.9545900727,-362.177347974353,-133.040224815422,-231.015235608846,-221.071121884711,-65.7355515934176
"sample_268",94.5189090910721,-110.446662333732,-68.8925210638512,-306.462100720648,-127.310285476561,-137.355609691046,103.893422977184,43.9281982138596,29.0254242254176,-30.8760832586539
"sample_433",90.6652037179672,-159.345315022539,139.669363604785,-95.6877386966068,158.006383737297,37.6144580910716,-157.495500480023,-75.1410085544987,-27.7751867249845,-92.7800776131605
"sample_513",67.7381721621509,-421.571584564087,-291.076135774037,-268.176698348293,-190.221237820577,-14.0830073467368,-142.347516480577,5.11545344720111,-75.2975260393588,-107.48355985158
"sample_92",222.801138512032,-172.22768215168,-174.952416420167,-23.3393205661384,175.999449095225,122.875678702953,-119.088146976022,10.0854043215495,-152.749040890691,-200.776448391879
"sample_719",165.038510836976,-170.577016480763,26.0883953910451,-301.97365942105,79.8424209236525,128.759063109417,-78.1644803551078,187.554902230878,68.7714769880452,-188.803250055323
"sample_629",168.243537800628,-610.432690439893,47.8023379068251,-69.7305070617634,-125.221794907201,-52.3936621874653,198.862122267215,23.574937006529,52.7723200553555,-217.296701961821
"sample_756",184.550811243895,-547.820817524785,15.8242151264502,-145.412207470579,-203.380512440129,-165.315102542045,-138.59777282775,218.628227099582,-43.8889867796014,-194.371707296008
"sample_636",-16.8124856219719,-367.955772946968,88.5666411932359,-530.26304169815,88.6810580446853,151.491326274952,32.9016620747433,-134.919769670511,54.096105942582,-109.170672279088
"sample_807",108.890387341855,-487.460060207605,-182.11390375574,-338.38541629173,-149.763650954202,-36.6087761207945,200.835663352719,-56.6993808556154,-122.005188276401,-24.6331904338371
"sample_1018",-62.1711375501197,106.324218335346,-241.194589643718,-358.230849183508,6.68149386650956,-303.850521026089,167.725622632951,-122.104257103727,-42.7223298380067,-120.68698807663
"sample_993",-61.0755523025745,-77.8525851958772,-71.1459971018095,-239.22683568509,-21.6747430709053,-352.17321611384,157.249488371719,-64.9621014513248,60.0709359654148,-195.252398044255
"sample_1028",21.6147223266846,229.753698945579,-98.4748417039151,-370.105721752524,92.7067303146432,20.6138795466383,119.76364849144,142.585781183085,10.87696252091,-147.714302251064
"sample_880",71.0665871575115,-188.382918133075,-465.299449764019,-249.24007600509,-79.6944668203305,-43.5748620772087,99.1916449022537,-4.25819770868827,101.379608938956,-23.1090492179695
"sample_1017",-51.5738529601536,-23.4429434717337,-206.460946741547,-171.890745303549,190.595761059817,64.1477749310412,-19.9762290834435,104.297096714834,-4.38252905760882,-111.642488122242
"sample_909",94.1298212374365,-207.88348650863,-220.26506376657,-356.743367538954,63.144535110838,-100.578105851037,84.775791429041,32.9011701995702,26.6240865881366,-256.123075486366
"sample_983",127.635176392333,-165.441669522225,-126.128087140349,-129.880981440721,321.464893516018,147.198530247,-21.1073780694898,-64.3855332098765,-93.5460090276612,68.3256344995127
"sample_538",52.9327592671916,186.239411742269,-299.905197233015,-401.619129267713,152.006311963923,-163.347736900522,5.26057946901145,-190.332048058966,-61.4057834704935,-77.6610942021513
