"","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A100_D0_AA0_AD0_DA0_DD0_epoch1649239502","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A75_D25_AA0_AD0_DA0_DD0_epoch1649239502","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A50_D50_AA0_AD0_DA0_DD0_epoch1649240345","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A25_D75_AA0_AD0_DA0_DD0_epoch1649240345","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A0_D100_AA0_AD0_DA0_DD0_epoch1649240989","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA34_AD0_DA0_DD0_epoch1649241541","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA0_AD34_DA0_DD0_epoch1649241541","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA0_AD0_DA34_DD0_epoch1649242513","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA0_AD0_DA0_DD34_epoch1649242513","simphe_mean0_hSquare0.7_cv0.1_QTN1000_A33_D33_AA8.5_AD8.5_DA8.5_DD8.5_epoch1649246514"
"sample_613",1912.84075082322,-2510.86659124634,-352.931088563051,-204.163408827497,971.016553390815,23.203277794083,1062.79341134316,1360.97574382313,1515.67491602675,408.024259144241
"sample_698",-451.270373601509,189.594780386821,-514.165448582141,-140.759169903022,539.088176147594,615.462401462583,-558.817312897683,979.035166753614,864.122684065449,757.370055388885
"sample_947",-241.132139380854,-488.044158000096,1147.05775684363,-544.792145587435,-1195.68316834935,591.206337921717,-1155.70477043252,321.847643252417,-1193.65882033908,1609.56217665376
"sample_623",-381.776267289429,-559.679617542523,2112.97213580058,-3538.03848633197,-1605.40729275706,158.980145853865,-1183.47130194864,130.590272078968,-743.40482449686,122.958108487217
"sample_1019",1399.28602640489,-698.210091957897,4122.95729532457,2166.49605285429,2156.29652367083,1217.80051631555,2228.39874103039,-1524.42673367117,96.02960639607,1384.64014979041
"sample_1016",938.547165797316,338.630193034812,-841.241295423032,381.995697509999,64.7557671411367,232.388402327578,2118.2816367145,-31.9427134377188,326.985462349211,1096.96249618358
"sample_997",329.077927206211,-2347.96389605367,448.598313034107,1242.4978386719,837.880107038346,-1116.10423029245,-52.1242775250923,-733.398104323134,264.44130863881,-927.831955391436
"sample_796",-1968.7793809531,-1923.35566221358,1038.94649117019,952.181296459972,-513.683092914707,99.2780443406498,-1444.15184692265,274.841935536227,-631.161701114845,-2232.9852745467
"sample_785",-381.053050947215,476.813648261962,2574.92314499684,618.999487949278,-1677.19123379407,1520.2024637086,-140.722348646591,-236.907169607375,-2369.35518325025,515.921766294166
"sample_700",333.29629638418,674.26019591458,-894.47505073492,-354.919616545513,-1212.02484633061,2343.67199201888,-1000.04660703826,2961.15442514102,-836.612926455464,-609.622547395437
"sample_545",3895.31668946094,2660.94287672427,1474.72449110335,587.934105587939,1248.68144773442,2533.29867499623,-682.382228287157,263.624228476227,1087.93363304638,1358.94093237461
"sample_581",-1846.4819341584,-149.896469764111,756.237882869223,-2160.99125681711,-1026.41351939891,1938.27723134391,819.977199227567,221.795614702422,1430.30866584521,487.69069062851
"sample_659",1428.83443125826,2968.96931206678,-1284.89361531472,2485.07146640463,1233.3002021667,1566.86253413504,-128.366606125327,757.730627996129,1525.11326633982,2860.67368000003
"sample_628",-438.867807675978,1812.11681929675,785.233258390547,-2092.90466148105,-1115.57977832945,2897.06461552097,776.651409824058,1606.98710271619,-886.496395468158,1665.61174859549
"sample_660",-318.987109040945,720.234950089219,2154.45218696922,750.340760923001,-1833.91498771587,700.348619034444,690.226420259522,3107.99770135369,-1393.84838118969,-104.366579300613
"sample_856",3192.57221274008,-1025.30584606406,-1625.63331695294,-1907.65863555849,-1027.70434828896,192.699011475382,-1067.14459805963,446.097202298002,-785.798965313586,907.709656667252
"sample_681",4717.51035709892,-279.447150864856,-1357.26437102364,-281.32087436942,-574.454490876509,429.609255224169,-225.096589185059,-648.721359294312,-1007.49598532286,753.799807990389
"sample_882",2729.09974490926,3895.64279007019,1071.19645705606,-899.470108587409,-798.698405515234,82.0154681265628,741.128477869761,1593.07358321433,-160.006908098669,1502.88919062822
"sample_688",-548.055469565013,2348.63806735679,707.611651838954,-1292.6639448436,-1126.76431762008,1244.39701316705,-1389.42156235698,501.890884017631,-67.6153095502693,472.790638571957
"sample_988",2344.38480551178,-157.017891059225,-47.2761041715761,2033.12003872208,-2465.08266859139,-872.788207982523,349.904448438146,236.596044951335,1413.25784042622,3617.60777118895
"sample_802",1989.06375165885,-549.715344854865,987.59396654114,3480.27347410223,298.038477318098,635.89154473699,976.25372190158,2128.35539097877,680.843874470813,2499.38711160158
"sample_883",-43.0874681142278,805.559837577442,2814.72695985417,246.80846931735,-801.377520321777,-246.914750888182,556.517696031122,2263.80195459258,89.2227123700441,234.728700031644
"sample_694",3215.8885334991,-81.8097636365643,246.083134933892,2491.81819492983,-1499.32953367502,-806.033641116803,2401.20035646946,686.54759493548,1803.54568844567,156.675255596824
"sample_757",976.521414465172,-2315.24753074593,1186.53513230472,-2554.53502919424,-1855.47503006078,199.003582841175,1057.87187062791,2047.84201925127,-87.6880598051085,220.561380703707
"sample_889",-606.36064805254,-37.3194558438869,2237.88538567859,1952.88894216092,-3589.15431830828,441.551600444545,-588.148487624712,-673.123382257681,358.954299814948,502.94283363271
"sample_472",2001.09820286827,2082.22358770656,2469.13020308515,2156.3972439028,352.291224814789,1649.93536292768,1740.76732035685,97.9529090238401,434.772108868566,693.437618723772
"sample_385",2692.29658095232,2761.0104591195,3672.35663764971,726.72750818679,-1950.32841462617,-974.816730528661,331.798168441201,1491.08636844208,1569.40772154454,382.770842995508
"sample_479",303.224511391734,2428.6906520821,982.656270104723,1508.77946698606,2028.77715724128,244.066181987381,-480.982439748461,-1000.91153984448,-1132.10710371739,2324.82223055797
"sample_471",3394.4564197896,290.343819866347,-923.233072240947,749.561642761868,-1011.56279558739,1001.79265725281,-368.915940966295,-235.763625632658,1505.89238136739,1932.54253859718
"sample_387",376.999241884398,3937.54812446663,153.879861264649,3517.00987940523,-3130.25932802917,504.229048406947,-2309.82884024229,256.297908959152,364.28028409732,2535.29337900575
"sample_79",-112.958592320524,2495.9146777777,371.34300887823,1439.60976392929,1242.75889732863,-983.545745712321,-967.520925487794,1486.91555981669,1086.26012583907,2504.95651356605
"sample_722",2745.63053435711,-932.726129693245,-728.369976524847,2923.95619356824,-1246.12192070523,675.743679422599,-329.589778567747,-87.257213381279,-90.1207772866975,2250.18587964497
"sample_597",1976.39183489634,-27.5453209295167,-2269.86128164179,-636.955351363471,276.192027568062,258.416524214572,1282.76812237457,944.859639303688,353.350494953233,1167.52676496959
"sample_845",2488.84892265926,-173.114389631089,-884.314487733829,163.840977826069,-2902.22804325044,449.482178212123,1299.97364077819,-235.765126065237,219.567377974566,797.468586451492
"sample_424",3453.675558351,-266.935375661964,-1931.06709006672,-1059.64164655638,-1019.30928425562,429.396274633438,836.604258057275,1445.31037836805,1259.57791445856,2292.91460390403
"sample_356",3021.68494346512,-1844.96956732046,832.280384911129,-969.68612601515,4144.44500242285,649.424210545419,-166.962366154992,95.8952562697059,968.172559601459,-124.302179962661
"sample_665",2724.50038119379,1089.3831908314,3505.60229530207,-1277.11913637061,-757.541958829086,1122.17460156322,522.950518077659,-213.491144211853,743.198541318182,788.941857444778
"sample_852",3552.04625839899,-1373.62515615364,1831.36352863748,1002.84785241356,943.154195720589,372.083859779401,617.21437396259,64.9526053782259,192.324956691639,1344.4800009495
"sample_777",3413.30569630542,3134.53415765881,1530.41491988583,760.388751466812,-529.045174919397,-1100.63414726813,1807.48110390048,500.246260257497,567.678095269243,1043.0564071358
"sample_811",883.69228430975,1211.1942761091,2737.99559499215,-2797.00575339631,2113.75473789541,1383.79479893958,2450.95862992398,-685.602870848951,208.905083255814,1095.14488963003
"sample_752",660.949249162404,-1617.06926061408,914.545968369102,-3424.39587654923,-5017.71741021925,1349.44135998372,1415.23585924301,431.529711592295,-848.067211021115,1165.56792788253
"sample_886",379.607804759758,1696.07133104582,1712.08876215969,247.351244163469,2079.37017400579,-377.205270518965,7.06436045066118,-884.089607543853,1267.05775073961,-398.61317692649
"sample_131",5154.43080714041,3960.49815970009,-1572.93845131783,-4043.11515886972,-1209.4957125891,1891.04497562063,1178.88274713686,313.559111918338,1207.42817692992,600.927136731003
"sample_892",501.457648052803,881.388175244617,2062.36183747936,1806.2301707342,390.840209180072,573.929285207944,-167.920390537166,1260.80442333346,521.283087256124,-766.597879906126
"sample_921",4835.03541568489,2683.22400507239,-1881.78619380837,2488.15767863843,-2133.64496221416,956.514585655034,71.4470088987214,-483.431693778435,1835.64766174529,-1123.83695853122
"sample_973",3523.38019773777,2223.19696245337,-1571.8294753565,-826.140467785579,-1182.57470241772,767.951736846944,154.371242945567,1195.59044828718,638.969726367843,1433.73580552074
"sample_570",2356.70708757732,3281.45299216933,-1016.55837396454,-1289.01308035917,-5031.07801423981,-31.003392867292,1169.36910085756,316.945961622891,1560.97474822709,-166.194998393557
"sample_753",6807.68730980344,956.910534153729,-835.746696498013,1509.09129337829,-2782.52224216136,49.3230352033532,1252.75326407511,406.250878399007,2400.02278262262,185.566119806487
"sample_587",3177.38471322861,1417.85107512726,2320.76750330171,-1019.63992308009,-260.614776779629,292.044080511823,688.418807260683,-861.802515713927,-1082.24618555773,-1301.73478343868
"sample_1008",-1860.38882124681,-1743.23323674809,-193.6451055678,2316.03806992114,-3082.12243248895,234.861215454096,-111.624424378406,-135.855117476133,491.75382376642,847.338142170186
"sample_943",825.535689829399,513.718260335985,1638.4437867317,-542.137563153534,-2807.74301787093,432.087556907103,-1158.78622257521,1389.76201477137,404.405778014073,74.1032951337309
"sample_366",-3987.02496797201,535.458736680502,-1169.47656107262,1787.40527103105,872.815088661795,3093.31413512249,88.9213307069448,457.36784778469,-1935.70000824549,2809.62348549463
"sample_738",-1492.81380587322,723.56043073288,-1183.02737374141,1244.38140422843,-135.330637005453,2827.05129976866,-1126.23329565477,-1783.74480060241,1052.26843880667,1267.14961571063
"sample_464",-357.93245573499,-21.4625236279151,16.0370976314931,159.614495825394,-2189.38999264909,2290.35837580171,-410.597575742675,478.355149987014,-68.7350447075643,-904.643750293842
"sample_407",-232.837733192078,-915.538064652755,81.5696890151779,-503.109306134132,427.156713325477,2385.75383898248,-127.657982267167,75.2993924779158,-1359.19422996504,5.36896639379722
"sample_260",-1368.86307438141,1835.37990671843,1230.72994427155,533.015678856594,3.69905325644402,379.99236949119,1934.76260255661,-278.065899685672,506.016243266052,1406.9567999989
"sample_108",-2203.07404827476,3202.81619172231,-529.836601783207,1272.784001387,3604.16046016964,1902.33237089372,-616.617965210011,851.583354798294,758.38570625087,313.119507924634
"sample_457",-2008.663429781,1818.12348781945,633.409631939575,68.298986255487,-39.8583805252994,1710.2012862919,166.666626322498,16.645072882881,-557.817511325741,1734.87977662783
"sample_459",2408.14430474926,5152.10798085912,-1446.80309244148,978.598962928976,284.145778653003,1372.48629615783,846.739211183179,-204.152062368314,-1696.68708050703,1398.02663652773
"sample_438",1848.98746489321,3391.68156410797,-2406.61155668705,407.593651558528,-546.011151633095,1530.11229630293,-683.993110120157,117.554890420314,-24.9943602642815,893.308432698115
"sample_977",-550.846412902375,3022.79118612954,2461.20085580549,-2483.86355771849,-1896.42485547391,3007.16311295302,-365.085512741196,1328.51137260492,1897.43364566056,790.910696445883
"sample_409",3019.9013421653,1086.81265796044,-1216.61377289398,-297.219598704304,1036.27256346509,112.350598172401,-674.03690130208,-986.890702245365,712.449308977458,614.739458325999
"sample_431",3840.85803935242,2222.39177710107,-1623.06585415812,931.841112684602,265.325098099953,-465.160768512564,-517.389478451918,760.509268763854,-1677.26929605275,-112.495026652073
"sample_410",2376.01189376737,3172.19699237306,-123.266689263052,878.374471588021,-1030.03202900696,-369.7510011396,555.370179500446,261.685561969468,272.003538312872,1874.11995806389
"sample_75",1881.16230074256,3841.68973171397,1490.28147939089,-780.296749666918,-1981.41752379451,-504.584375804011,-1140.22466058714,-289.900264042872,272.08134114582,2057.48567124801
"sample_980",203.522716337673,-2028.16541506559,1284.10008860313,-119.563556615647,-1798.88330912721,2896.07360794926,328.056692878043,1251.02707582984,226.318785148806,1429.10869113366
"sample_1033",3344.30108201565,2465.07574653087,-946.147765602913,944.161596030499,862.685588898872,1259.96950951532,-153.160920465941,107.831628127915,1753.67584215639,1395.10431002513
"sample_642",-1957.77807449374,1459.80896656556,3352.4176022928,597.321817030752,34.9034956803326,1143.65981442596,-1931.07931787667,842.906978942206,515.73642080469,1533.24330228347
"sample_971",2318.60949462328,-403.162448184172,-2926.5224695282,1150.22604987619,2212.21310045868,424.647197870897,-1118.04048817032,27.9375704505734,1100.99738130062,1324.72702098506
"sample_706",-858.229214669837,-2264.40089859842,-1245.46850018023,-320.601920225813,-1699.7158081178,863.297019528918,1201.17190874188,598.291525237633,-238.217458983528,1135.36166790582
"sample_350",2682.6254523154,-655.390628127885,439.488862859226,-1311.03014856805,-1395.02098436874,828.723686921443,698.148364526252,-160.48495194793,-1143.53015054023,537.9018359134
"sample_400",2711.06034874618,1886.44783834134,-170.706728871478,902.726704375543,1414.02594073619,2079.09393090493,133.443247558287,-1788.30687623692,488.046334912779,1163.88607196513
"sample_374",-1144.07302255531,840.813759397211,484.589082785967,1213.07036411273,-1119.16683847439,266.263451137472,-910.689652745991,-1440.44407479881,1230.42242574941,1689.62825962156
"sample_381",3364.23508403117,520.405417184588,-720.245341529696,1735.42444292548,-2701.91827049948,631.111818940879,244.166615836924,-1367.36845103578,1121.69474226109,1155.96655118696
"sample_365",36.6894489054857,1859.27265520253,1582.5772767195,-293.663962537968,-259.515676598485,-655.446196228351,995.268319471966,-1408.67585689994,143.102444014466,1407.62177125053
"sample_360",4515.89285852984,1777.77216490268,-1352.32215155167,2122.39293037167,-2934.50899143277,1329.90731956299,837.593491594035,-915.2458044643,-717.389359671008,1798.2916060083
"sample_190",-324.98269140409,-3043.34990069882,144.831444020591,1347.00321845382,-1711.89485012695,802.704064594636,472.671477808055,278.840918462444,1000.60100731817,1370.4639481582
"sample_147",-4666.35501797855,-1263.53541689945,1893.09861588257,1576.54405349555,-458.012085683472,689.265459674629,686.050997011914,1064.02460545161,-670.940048768767,2113.17261097041
"sample_53",3151.28038488103,-1235.35355470393,1510.94064668001,-298.219319058773,-441.867441883409,772.477264529718,-453.532820589925,296.165848661667,-512.092954465406,684.15564973646
"sample_600",398.534088198148,-577.059319155036,722.611637409269,-200.599917878555,-1234.55738677485,-955.284432779599,-2046.33085412604,-1184.27993793218,-259.552228984131,-407.045884296454
"sample_115",195.028136404026,-703.470881215511,-430.237609778858,108.554934525692,1221.20665801979,178.763300291209,326.104168261664,836.384239934053,-95.2379747061242,154.19108877574
"sample_148",665.292015301397,-1398.47370556061,-2269.49508937395,754.149971233383,277.965938992986,934.273680038929,-198.171957302702,-164.652004827901,-969.296539116336,1944.26995687327
"sample_24",2908.67942443602,-169.92831383389,-196.678589567989,2604.10608894324,-193.078455436528,125.447434039752,-852.238995204423,-902.010206979463,-1640.90929007941,712.424356563888
"sample_784",-703.787026809156,-82.0046501989821,567.747919060152,60.0355237297907,-2077.62210482359,1608.62893805489,608.814191599807,1574.59044543139,-773.706249470737,69.2493749734688
"sample_759",-4386.60763375429,-1946.93536847672,1209.12076211339,1676.15235079295,-1405.10154412706,1531.55591386614,742.592648232633,409.515930054712,171.040515599328,663.570479720513
